"insurer_nm","claim_id","claim_create_dt","current_status","current_substatus","invoice_date","outlet_nm","outlet_type","outlet_city","outlet_province","claim_vehicle_year","claim_vehicle_make","claim_vehicle_model","event_status","event_substatus","first_time_in_status","total_hrs_in_status"
"DISCOVERY INSURE",621463,"2018-01-03 14:18:53.907","Invoiced","ClaimMovedToInvoiced","2018-01-15","Strijdompark","Branch","Randburg","Gauteng",2014,"VOLKSWAGEN","VIVO HATCH 5Dr (2009/Current)","Booked","Pre-Booked","2018-01-05 10:13:41.013","20.772"
"DISCOVERY INSURE",621463,"2018-01-03 14:18:53.907","Invoiced","ClaimMovedToInvoiced","2018-01-15","Strijdompark","Branch","Randburg","Gauteng",2014,"VOLKSWAGEN","VIVO HATCH 5Dr (2009/Current)","Booked","Post-Booked","2018-01-09 07:00:00","8.614"
"DISCOVERY INSURE",621463,"2018-01-03 14:18:53.907","Invoiced","ClaimMovedToInvoiced","2018-01-15","Strijdompark","Branch","Randburg","Gauteng",2014,"VOLKSWAGEN","VIVO HATCH 5Dr (2009/Current)","Completed","ClaimMovedToCompleted","2018-01-09 16:36:52.167","0.059"
"DISCOVERY INSURE",621463,"2018-01-03 14:18:53.907","Invoiced","ClaimMovedToInvoiced","2018-01-15","Strijdompark","Branch","Randburg","Gauteng",2014,"VOLKSWAGEN","VIVO HATCH 5Dr (2009/Current)","Booked","Fitment Completed","2018-01-09 16:40:25.043","39.196"
"DISCOVERY INSURE",621463,"2018-01-03 14:18:53.907","Invoiced","ClaimMovedToInvoiced","2018-01-15","Strijdompark","Branch","Randburg","Gauteng",2014,"VOLKSWAGEN","VIVO HATCH 5Dr (2009/Current)","Invoiced","ClaimMovedToInvoiced","2018-01-15 14:52:10.74","2193"
"SANTAM",621464,"2018-01-03 14:22:37.467","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2015,"MAHINDRA","MPV","M & F","MnFClaimCreated","2018-01-03 14:22:37.547","0.407"
"SANTAM",621464,"2018-01-03 14:22:37.467","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2015,"MAHINDRA","MPV","Open","Claim Not accepted","2018-01-03 14:47:03.677","1.195"
"SANTAM",621464,"2018-01-03 14:22:37.467","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2015,"MAHINDRA","MPV","Open","Claim Accepted","2018-01-03 15:58:44.993","0.01"
"SANTAM",621464,"2018-01-03 14:22:37.467","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2015,"MAHINDRA","MPV","Open","Claim Accepted To Contact Client","2018-01-03 15:59:22.777","1.011"
"SANTAM",621464,"2018-01-03 14:22:37.467","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2015,"MAHINDRA","MPV","Open","No Communication Necessary","2018-01-04 07:50:42.043","1.861"
"SANTAM",621464,"2018-01-03 14:22:37.467","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2015,"MAHINDRA","MPV","Open","Provisional booking made","2018-01-04 09:51:41.59","1.672"
"SANTAM",621464,"2018-01-03 14:22:37.467","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2015,"MAHINDRA","MPV","Booked","Pre-Booked","2018-01-04 11:31:59.993","22.466"
"SANTAM",621464,"2018-01-03 14:22:37.467","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2015,"MAHINDRA","MPV","Booked","Post-Booked","2018-01-08 11:00:00","3.202"
"SANTAM",621464,"2018-01-03 14:22:37.467","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2015,"MAHINDRA","MPV","Completed","ClaimMovedToCompleted","2018-01-08 14:12:08.387","0.059"
"SANTAM",621464,"2018-01-03 14:22:37.467","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2015,"MAHINDRA","MPV","Booked","Fitment Completed","2018-01-08 14:15:39.53","8.256"
"SANTAM",621464,"2018-01-03 14:22:37.467","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2015,"MAHINDRA","MPV","Invoiced","ClaimMovedToInvoiced","2018-01-09 13:31:02.043","2235"
"SANTAM",621465,"2018-01-03 14:18:57.283","Invoiced","ClaimMovedToInvoiced","2018-01-10","Bloemfontein 2","Franchise","Bloemfontein","Free State",2015,"VOLKSWAGEN","HATCH 5Dr (2010/2018)","M & F","MnFClaimCreated","2018-01-03 14:18:57.343","0.63"
"SANTAM",621465,"2018-01-03 14:18:57.283","Invoiced","ClaimMovedToInvoiced","2018-01-10","Bloemfontein 2","Franchise","Bloemfontein","Free State",2015,"VOLKSWAGEN","HATCH 5Dr (2010/2018)","M & F","AlternativeSupplierToCancelClaim","2018-01-03 14:56:47.457","1.750"
"SANTAM",621465,"2018-01-03 14:18:57.283","Invoiced","ClaimMovedToInvoiced","2018-01-10","Bloemfontein 2","Franchise","Bloemfontein","Free State",2015,"VOLKSWAGEN","HATCH 5Dr (2010/2018)","Open","Claim Not accepted","2018-01-03 16:41:49.86","0.259"
"SANTAM",621465,"2018-01-03 14:18:57.283","Invoiced","ClaimMovedToInvoiced","2018-01-10","Bloemfontein 2","Franchise","Bloemfontein","Free State",2015,"VOLKSWAGEN","HATCH 5Dr (2010/2018)","Open","Claim Accepted","2018-01-03 16:57:24.097","0.13"
"SANTAM",621465,"2018-01-03 14:18:57.283","Invoiced","ClaimMovedToInvoiced","2018-01-10","Bloemfontein 2","Franchise","Bloemfontein","Free State",2015,"VOLKSWAGEN","HATCH 5Dr (2010/2018)","Open","Communicated With Client","2018-01-04 08:05:11.47","0"
"SANTAM",621465,"2018-01-03 14:18:57.283","Invoiced","ClaimMovedToInvoiced","2018-01-10","Bloemfontein 2","Franchise","Bloemfontein","Free State",2015,"VOLKSWAGEN","HATCH 5Dr (2010/2018)","Open","LeftSMS Or Voicemail","2018-01-04 08:05:12.423","0.077"
"SANTAM",621465,"2018-01-03 14:18:57.283","Invoiced","ClaimMovedToInvoiced","2018-01-10","Bloemfontein 2","Franchise","Bloemfontein","Free State",2015,"VOLKSWAGEN","HATCH 5Dr (2010/2018)","Booked","Pre-Booked","2018-01-04 08:09:49.733","0.836"
"SANTAM",621465,"2018-01-03 14:18:57.283","Invoiced","ClaimMovedToInvoiced","2018-01-10","Bloemfontein 2","Franchise","Bloemfontein","Free State",2015,"VOLKSWAGEN","HATCH 5Dr (2010/2018)","Booked","Post-Booked","2018-01-04 09:00:00","11.677"
"SANTAM",621465,"2018-01-03 14:18:57.283","Invoiced","ClaimMovedToInvoiced","2018-01-10","Bloemfontein 2","Franchise","Bloemfontein","Free State",2015,"VOLKSWAGEN","HATCH 5Dr (2010/2018)","Open","UnsuccessfulFitmentChangingPartsToMatch","2018-01-05 08:16:26.857","0.605"
"SANTAM",621465,"2018-01-03 14:18:57.283","Invoiced","ClaimMovedToInvoiced","2018-01-10","Bloemfontein 2","Franchise","Bloemfontein","Free State",2015,"VOLKSWAGEN","HATCH 5Dr (2010/2018)","Booked","ClaimRescheduled","2018-01-05 08:20:48.937","23.306"
"SANTAM",621465,"2018-01-03 14:18:57.283","Invoiced","ClaimMovedToInvoiced","2018-01-10","Bloemfontein 2","Franchise","Bloemfontein","Free State",2015,"VOLKSWAGEN","HATCH 5Dr (2010/2018)","Completed","ClaimMovedToCompleted","2018-01-09 12:35:13.953","11.654"
"SANTAM",621465,"2018-01-03 14:18:57.283","Invoiced","ClaimMovedToInvoiced","2018-01-10","Bloemfontein 2","Franchise","Bloemfontein","Free State",2015,"VOLKSWAGEN","HATCH 5Dr (2010/2018)","Invoiced","ClaimMovedToInvoiced","2018-01-10 15:14:30.803","2224"
"KING PRICE INSURANCE",621466,"2018-01-03 14:24:16.357","Invoiced","ClaimMovedToInvoiced","2018-01-19","Wise Cracks","Chip Repair","Port Elizabeth","Eastern Cape",2011,"VOLKSWAGEN","VIVO SEDAN 4DR (2010/Current)","Booked","Post-Booked","2018-01-03 09:00:00","5.463"
"KING PRICE INSURANCE",621466,"2018-01-03 14:24:16.357","Invoiced","ClaimMovedToInvoiced","2018-01-19","Wise Cracks","Chip Repair","Port Elizabeth","Eastern Cape",2011,"VOLKSWAGEN","VIVO SEDAN 4DR (2010/Current)","OnHold","Order has been cancelled by insurance","2018-01-03 14:24:16.453","0.001"
"KING PRICE INSURANCE",621466,"2018-01-03 14:24:16.357","Invoiced","ClaimMovedToInvoiced","2018-01-19","Wise Cracks","Chip Repair","Port Elizabeth","Eastern Cape",2011,"VOLKSWAGEN","VIVO SEDAN 4DR (2010/Current)","Open","Claim Not accepted","2018-01-03 14:24:19.92","0.2"
"KING PRICE INSURANCE",621466,"2018-01-03 14:24:16.357","Invoiced","ClaimMovedToInvoiced","2018-01-19","Wise Cracks","Chip Repair","Port Elizabeth","Eastern Cape",2011,"VOLKSWAGEN","VIVO SEDAN 4DR (2010/Current)","Open","Claim Accepted","2018-01-03 14:36:21.08","0.39"
"KING PRICE INSURANCE",621466,"2018-01-03 14:24:16.357","Invoiced","ClaimMovedToInvoiced","2018-01-19","Wise Cracks","Chip Repair","Port Elizabeth","Eastern Cape",2011,"VOLKSWAGEN","VIVO SEDAN 4DR (2010/Current)","Booked","Pre-Booked","2018-01-03 15:03:19.69","110.022"
"KING PRICE INSURANCE",621466,"2018-01-03 14:24:16.357","Invoiced","ClaimMovedToInvoiced","2018-01-19","Wise Cracks","Chip Repair","Port Elizabeth","Eastern Cape",2011,"VOLKSWAGEN","VIVO SEDAN 4DR (2010/Current)","Completed","ClaimMovedToCompleted","2018-01-18 16:04:40.583","4.74"
"KING PRICE INSURANCE",621466,"2018-01-03 14:24:16.357","Invoiced","ClaimMovedToInvoiced","2018-01-19","Wise Cracks","Chip Repair","Port Elizabeth","Eastern Cape",2011,"VOLKSWAGEN","VIVO SEDAN 4DR (2010/Current)","Invoiced","ClaimMovedToInvoiced","2018-01-19 11:49:05.7","2160"
"Infiniti C/O LVM",621467,"2018-01-03 14:25:10.017","Invoiced","ClaimMovedToInvoiced","2018-01-12","Nelspruit","Branch"," Nelspruit"," 1211",2013,"BMW","5DT HATCH","Unauthorised","Authorisation requested","2018-01-03 14:25:10.077","0.378"
"Infiniti C/O LVM",621467,"2018-01-03 14:25:10.017","Invoiced","ClaimMovedToInvoiced","2018-01-12","Nelspruit","Branch"," Nelspruit"," 1211",2013,"BMW","5DT HATCH","Open","Claim Not accepted","2018-01-03 14:47:50.8","0.088"
"Infiniti C/O LVM",621467,"2018-01-03 14:25:10.017","Invoiced","ClaimMovedToInvoiced","2018-01-12","Nelspruit","Branch"," Nelspruit"," 1211",2013,"BMW","5DT HATCH","Open","Claim Accepted","2018-01-03 14:53:08.033","0.164"
"Infiniti C/O LVM",621467,"2018-01-03 14:25:10.017","Invoiced","ClaimMovedToInvoiced","2018-01-12","Nelspruit","Branch"," Nelspruit"," 1211",2013,"BMW","5DT HATCH","Open","No Communication Necessary","2018-01-03 15:02:59.957","0.16"
"Infiniti C/O LVM",621467,"2018-01-03 14:25:10.017","Invoiced","ClaimMovedToInvoiced","2018-01-12","Nelspruit","Branch"," Nelspruit"," 1211",2013,"BMW","5DT HATCH","Open","Communicated With Client","2018-01-03 15:12:35.817","47.174"
"Infiniti C/O LVM",621467,"2018-01-03 14:25:10.017","Invoiced","ClaimMovedToInvoiced","2018-01-12","Nelspruit","Branch"," Nelspruit"," 1211",2013,"BMW","5DT HATCH","Open","LeftSMS Or Voicemail","2018-01-03 15:12:36.397","1.79"
"Infiniti C/O LVM",621467,"2018-01-03 14:25:10.017","Invoiced","ClaimMovedToInvoiced","2018-01-12","Nelspruit","Branch"," Nelspruit"," 1211",2013,"BMW","5DT HATCH","Booked","Pre-Booked","2018-01-10 14:10:27.473","5.826"
"Infiniti C/O LVM",621467,"2018-01-03 14:25:10.017","Invoiced","ClaimMovedToInvoiced","2018-01-12","Nelspruit","Branch"," Nelspruit"," 1211",2013,"BMW","5DT HATCH","Booked","Post-Booked","2018-01-11 11:00:00","5.880"
"Infiniti C/O LVM",621467,"2018-01-03 14:25:10.017","Invoiced","ClaimMovedToInvoiced","2018-01-12","Nelspruit","Branch"," Nelspruit"," 1211",2013,"BMW","5DT HATCH","Booked","Fitment Completed","2018-01-11 16:52:43.193","0.008"
"Infiniti C/O LVM",621467,"2018-01-03 14:25:10.017","Invoiced","ClaimMovedToInvoiced","2018-01-12","Nelspruit","Branch"," Nelspruit"," 1211",2013,"BMW","5DT HATCH","Completed","ClaimMovedToCompleted","2018-01-11 16:53:18.457","7.486"
"Infiniti C/O LVM",621467,"2018-01-03 14:25:10.017","Invoiced","ClaimMovedToInvoiced","2018-01-12","Nelspruit","Branch"," Nelspruit"," 1211",2013,"BMW","5DT HATCH","Invoiced","ClaimMovedToInvoiced","2018-01-12 15:22:26.537","2206"
"DISCOVERY INSURE",621468,"2018-01-03 14:21:43.487","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2012,"AUDI","SUV (2012/2014)","Unauthorised","Authorisation requested","2018-01-03 14:21:43.737","0"
"DISCOVERY INSURE",621468,"2018-01-03 14:21:43.487","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2012,"AUDI","SUV (2012/2014)","Open","Claim Not accepted","2018-01-03 14:21:44.377","1.644"
"DISCOVERY INSURE",621468,"2018-01-03 14:21:43.487","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2012,"AUDI","SUV (2012/2014)","Open","Claim Accepted","2018-01-03 16:00:22.123","0.012"
"DISCOVERY INSURE",621468,"2018-01-03 14:21:43.487","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2012,"AUDI","SUV (2012/2014)","Open","Claim Accepted To Contact Client","2018-01-03 16:01:06.17","0.982"
"DISCOVERY INSURE",621468,"2018-01-03 14:21:43.487","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2012,"AUDI","SUV (2012/2014)","Open","No Communication Necessary","2018-01-04 07:47:45.78","1.924"
"DISCOVERY INSURE",621468,"2018-01-03 14:21:43.487","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2012,"AUDI","SUV (2012/2014)","Open","Provisional booking made","2018-01-04 09:55:27.857","1.596"
"DISCOVERY INSURE",621468,"2018-01-03 14:21:43.487","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2012,"AUDI","SUV (2012/2014)","Open","Contact Failed","2018-01-04 11:31:15.76","8.098"
"DISCOVERY INSURE",621468,"2018-01-03 14:21:43.487","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2012,"AUDI","SUV (2012/2014)","Booked","Pre-Booked","2018-01-05 10:37:09.813","13.38"
"DISCOVERY INSURE",621468,"2018-01-03 14:21:43.487","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2012,"AUDI","SUV (2012/2014)","Booked","Post-Booked","2018-01-08 10:00:00","6.823"
"DISCOVERY INSURE",621468,"2018-01-03 14:21:43.487","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2012,"AUDI","SUV (2012/2014)","Booked","Fitment Completed","2018-01-08 16:49:24.767","0.003"
"DISCOVERY INSURE",621468,"2018-01-03 14:21:43.487","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2012,"AUDI","SUV (2012/2014)","Completed","ClaimMovedToCompleted","2018-01-08 16:49:36.267","6.625"
"DISCOVERY INSURE",621468,"2018-01-03 14:21:43.487","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2012,"AUDI","SUV (2012/2014)","Invoiced","ClaimMovedToInvoiced","2018-01-09 14:27:05.857","2234"
"HOLLARD STOPS",621469,"2018-01-03 14:26:07.03","Invoiced","ClaimMovedToInvoiced","2018-02-08","Louis Trichardt","Franchise","Louis Trichardt","Limpopo",2008,"HONDA","I HATCH 5DR (2003/2008)","Unauthorised","Authorisation requested","2018-01-03 14:26:08.327","5.499"
"HOLLARD STOPS",621469,"2018-01-03 14:26:07.03","Invoiced","ClaimMovedToInvoiced","2018-02-08","Louis Trichardt","Franchise","Louis Trichardt","Limpopo",2008,"HONDA","I HATCH 5DR (2003/2008)","Open","Claim Not accepted","2018-01-04 10:56:06.847","20.713"
"HOLLARD STOPS",621469,"2018-01-03 14:26:07.03","Invoiced","ClaimMovedToInvoiced","2018-02-08","Louis Trichardt","Franchise","Louis Trichardt","Limpopo",2008,"HONDA","I HATCH 5DR (2003/2008)","Open","Claim Accepted","2018-01-08 08:38:54.35","0.012"
"HOLLARD STOPS",621469,"2018-01-03 14:26:07.03","Invoiced","ClaimMovedToInvoiced","2018-02-08","Louis Trichardt","Franchise","Louis Trichardt","Limpopo",2008,"HONDA","I HATCH 5DR (2003/2008)","Open","LeftSMS Or Voicemail","2018-01-08 08:39:36.85","0.061"
"HOLLARD STOPS",621469,"2018-01-03 14:26:07.03","Invoiced","ClaimMovedToInvoiced","2018-02-08","Louis Trichardt","Franchise","Louis Trichardt","Limpopo",2008,"HONDA","I HATCH 5DR (2003/2008)","Open","Communicated With Client","2018-01-08 08:43:16.773","153.279"
"HOLLARD STOPS",621469,"2018-01-03 14:26:07.03","Invoiced","ClaimMovedToInvoiced","2018-02-08","Louis Trichardt","Franchise","Louis Trichardt","Limpopo",2008,"HONDA","I HATCH 5DR (2003/2008)","Booked","Post-Booked","2018-01-29 12:00:00","45.997"
"HOLLARD STOPS",621469,"2018-01-03 14:26:07.03","Invoiced","ClaimMovedToInvoiced","2018-02-08","Louis Trichardt","Franchise","Louis Trichardt","Limpopo",2008,"HONDA","I HATCH 5DR (2003/2008)","Booked","Pre-Booked","2018-02-01 11:46:53.997","0.002"
"HOLLARD STOPS",621469,"2018-01-03 14:26:07.03","Invoiced","ClaimMovedToInvoiced","2018-02-08","Louis Trichardt","Franchise","Louis Trichardt","Limpopo",2008,"HONDA","I HATCH 5DR (2003/2008)","Completed","ClaimMovedToCompleted","2018-02-04 22:47:51.37","0"
"OLD MUTUAL INSURE",621470,"2018-01-03 14:28:05.827","Invoiced","ClaimMovedToInvoiced","2018-01-05","Port Elizabeth","Branch"," Port Elizabeth"," 6201",2014,"FORD","HATCH 3DR (2008/Current)","Unauthorised","Authorisation requested","2018-01-03 14:28:06.233","0.001"
"OLD MUTUAL INSURE",621470,"2018-01-03 14:28:05.827","Invoiced","ClaimMovedToInvoiced","2018-01-05","Port Elizabeth","Branch"," Port Elizabeth"," 6201",2014,"FORD","HATCH 3DR (2008/Current)","Open","Claim Not accepted","2018-01-03 14:28:09.86","0.259"
"OLD MUTUAL INSURE",621470,"2018-01-03 14:28:05.827","Invoiced","ClaimMovedToInvoiced","2018-01-05","Port Elizabeth","Branch"," Port Elizabeth"," 6201",2014,"FORD","HATCH 3DR (2008/Current)","Open","Claim Accepted","2018-01-03 14:43:42.017","0.133"
"OLD MUTUAL INSURE",621470,"2018-01-03 14:28:05.827","Invoiced","ClaimMovedToInvoiced","2018-01-05","Port Elizabeth","Branch"," Port Elizabeth"," 6201",2014,"FORD","HATCH 3DR (2008/Current)","Open","Communicated With Client","2018-01-03 14:51:40.41","3.183"
"OLD MUTUAL INSURE",621470,"2018-01-03 14:28:05.827","Invoiced","ClaimMovedToInvoiced","2018-01-05","Port Elizabeth","Branch"," Port Elizabeth"," 6201",2014,"FORD","HATCH 3DR (2008/Current)","Open","LeftSMS Or Voicemail","2018-01-03 14:55:22.16","2.077"
"OLD MUTUAL INSURE",621470,"2018-01-03 14:28:05.827","Invoiced","ClaimMovedToInvoiced","2018-01-05","Port Elizabeth","Branch"," Port Elizabeth"," 6201",2014,"FORD","HATCH 3DR (2008/Current)","Booked","Post-Booked","2018-01-04 07:00:00","0.924"
"OLD MUTUAL INSURE",621470,"2018-01-03 14:28:05.827","Invoiced","ClaimMovedToInvoiced","2018-01-05","Port Elizabeth","Branch"," Port Elizabeth"," 6201",2014,"FORD","HATCH 3DR (2008/Current)","Booked","Pre-Booked","2018-01-04 12:02:48.043","4.444"
"OLD MUTUAL INSURE",621470,"2018-01-03 14:28:05.827","Invoiced","ClaimMovedToInvoiced","2018-01-05","Port Elizabeth","Branch"," Port Elizabeth"," 6201",2014,"FORD","HATCH 3DR (2008/Current)","Booked","Fitment Completed","2018-01-04 16:29:26.95","0.003"
"OLD MUTUAL INSURE",621470,"2018-01-03 14:28:05.827","Invoiced","ClaimMovedToInvoiced","2018-01-05","Port Elizabeth","Branch"," Port Elizabeth"," 6201",2014,"FORD","HATCH 3DR (2008/Current)","Completed","ClaimMovedToCompleted","2018-01-04 16:29:37.357","24.208"
"OLD MUTUAL INSURE",621470,"2018-01-03 14:28:05.827","Invoiced","ClaimMovedToInvoiced","2018-01-05","Port Elizabeth","Branch"," Port Elizabeth"," 6201",2014,"FORD","HATCH 3DR (2008/Current)","Invoiced","ClaimMovedToInvoiced","2018-01-09 08:42:05.223","2240"
"OLD MUTUAL INSURE",621471,"2018-01-03 14:28:23.437","Invoiced","ClaimMovedToInvoiced","2018-04-09","Vredendal","Franchise","Vredendal","Western Cape",2011,"VOLKSWAGEN","T5 CARAVELLE/KOMBI (2004/Current)","M & F","Authorisation requested","2018-01-03 14:25:02.393","158.288"
"OLD MUTUAL INSURE",621471,"2018-01-03 14:28:23.437","Invoiced","ClaimMovedToInvoiced","2018-04-09","Vredendal","Franchise","Vredendal","Western Cape",2011,"VOLKSWAGEN","T5 CARAVELLE/KOMBI (2004/Current)","Open","Claim Not accepted","2018-01-25 13:42:19.013","1.647"
"OLD MUTUAL INSURE",621471,"2018-01-03 14:28:23.437","Invoiced","ClaimMovedToInvoiced","2018-04-09","Vredendal","Franchise","Vredendal","Western Cape",2011,"VOLKSWAGEN","T5 CARAVELLE/KOMBI (2004/Current)","Open","Claim Accepted","2018-01-25 15:21:09.937","0.064"
"OLD MUTUAL INSURE",621471,"2018-01-03 14:28:23.437","Invoiced","ClaimMovedToInvoiced","2018-04-09","Vredendal","Franchise","Vredendal","Western Cape",2011,"VOLKSWAGEN","T5 CARAVELLE/KOMBI (2004/Current)","Open","Communicated With Client","2018-01-25 15:22:20.34","1.735"
"OLD MUTUAL INSURE",621471,"2018-01-03 14:28:23.437","Invoiced","ClaimMovedToInvoiced","2018-04-09","Vredendal","Franchise","Vredendal","Western Cape",2011,"VOLKSWAGEN","T5 CARAVELLE/KOMBI (2004/Current)","Open","LeftSMS Or Voicemail","2018-01-25 15:22:21.403","16.909"
"OLD MUTUAL INSURE",621471,"2018-01-03 14:28:23.437","Invoiced","ClaimMovedToInvoiced","2018-04-09","Vredendal","Franchise","Vredendal","Western Cape",2011,"VOLKSWAGEN","T5 CARAVELLE/KOMBI (2004/Current)","Unauthorised","ClaimMovedForReauthorise","2018-01-29 09:16:54.803","8.272"
"OLD MUTUAL INSURE",621471,"2018-01-03 14:28:23.437","Invoiced","ClaimMovedToInvoiced","2018-04-09","Vredendal","Franchise","Vredendal","Western Cape",2011,"VOLKSWAGEN","T5 CARAVELLE/KOMBI (2004/Current)","Open","ClaimReAuthorised","2018-01-30 08:28:58.597","99.461"
